year,isoimp,isoexp,hs4,mtn,submtn
2013,EUR,TWN,602,F_V,PLANT
2000,EUR,TWN,1001,CER,CEREAL
2001,EUR,TWN,1001,CER,CEREAL
2002,EUR,TWN,1001,CER,CEREAL
2003,EUR,TWN,1001,CER,CEREAL
2000,EUR,TWN,1002,CER,CEREAL
2001,EUR,TWN,1002,CER,CEREAL
2002,EUR,TWN,1002,CER,CEREAL
2003,EUR,TWN,1002,CER,CEREAL
2000,EUR,TWN,1003,CER,CEREAL
2001,EUR,TWN,1003,CER,CEREAL
2002,EUR,TWN,1003,CER,CEREAL
2003,EUR,TWN,1003,CER,CEREAL
2000,EUR,TWN,1004,CER,CEREAL
2001,EUR,TWN,1004,CER,CEREAL
2002,EUR,TWN,1004,CER,CEREAL
2003,EUR,TWN,1004,CER,CEREAL
2000,EUR,TWN,1005,CER,CORN
2001,EUR,TWN,1005,CER,CORN
2002,EUR,TWN,1005,CER,CORN
2003,EUR,TWN,1005,CER,CORN
2000,EUR,TWN,1006,CER,RICE
2001,EUR,TWN,1006,CER,RICE
2002,EUR,TWN,1006,CER,RICE
2003,EUR,TWN,1006,CER,RICE
2000,EUR,TWN,1007,CER,CEREAL
2001,EUR,TWN,1007,CER,CEREAL
2002,EUR,TWN,1007,CER,CEREAL
2003,EUR,TWN,1007,CER,CEREAL
2000,EUR,TWN,1008,CER,CEREAL
2001,EUR,TWN,1008,CER,CEREAL
2002,EUR,TWN,1008,CER,CEREAL
2003,EUR,TWN,1008,CER,CEREAL
1997,EUR,TZA,301,SFD,SFD
1998,EUR,TZA,301,SFD,SFD
1997,EUR,TZA,302,SFD,SFD
1998,EUR,TZA,302,SFD,SFD
1997,EUR,TZA,303,SFD,SFD
1998,EUR,TZA,303,SFD,SFD
1997,EUR,TZA,304,SFD,SFD
1998,EUR,TZA,304,SFD,SFD
1997,EUR,TZA,305,SFD,SFD
1998,EUR,TZA,305,SFD,SFD
1997,EUR,TZA,701,F_V,VEG
1998,EUR,TZA,701,F_V,VEG
1997,EUR,TZA,702,F_V,VEG
1998,EUR,TZA,702,F_V,VEG
1997,EUR,TZA,703,F_V,VEG
1998,EUR,TZA,703,F_V,VEG
1997,EUR,TZA,704,F_V,VEG
1998,EUR,TZA,704,F_V,VEG
1997,EUR,TZA,705,F_V,VEG
1998,EUR,TZA,705,F_V,VEG
1997,EUR,TZA,706,F_V,VEG
1998,EUR,TZA,706,F_V,VEG
1997,EUR,TZA,707,F_V,VEG
1998,EUR,TZA,707,F_V,VEG
1997,EUR,TZA,708,F_V,VEG
1998,EUR,TZA,708,F_V,VEG
1997,EUR,TZA,709,F_V,VEG
1998,EUR,TZA,709,F_V,VEG
1997,EUR,TZA,710,F_V,VEG
1998,EUR,TZA,710,F_V,VEG
1997,EUR,TZA,711,F_V,VEG
1998,EUR,TZA,711,F_V,VEG
1997,EUR,TZA,712,F_V,VEG
1998,EUR,TZA,712,F_V,VEG
1997,EUR,TZA,713,F_V,VEG
1998,EUR,TZA,713,F_V,VEG
1997,EUR,TZA,714,F_V,VEG
1998,EUR,TZA,714,F_V,VEG
1997,EUR,TZA,801,F_V,FRT
1998,EUR,TZA,801,F_V,FRT
1997,EUR,TZA,802,F_V,FRT
1998,EUR,TZA,802,F_V,FRT
1997,EUR,TZA,803,F_V,FRT
1998,EUR,TZA,803,F_V,FRT
1997,EUR,TZA,804,F_V,FRT
1998,EUR,TZA,804,F_V,FRT
1997,EUR,TZA,805,F_V,FRT
1998,EUR,TZA,805,F_V,FRT
1997,EUR,TZA,806,F_V,FRT
1998,EUR,TZA,806,F_V,FRT
1997,EUR,TZA,807,F_V,FRT
1998,EUR,TZA,807,F_V,FRT
1997,EUR,TZA,808,F_V,FRT
1998,EUR,TZA,808,F_V,FRT
1997,EUR,TZA,809,F_V,FRT
1998,EUR,TZA,809,F_V,FRT
1997,EUR,TZA,810,F_V,FRT
1998,EUR,TZA,810,F_V,FRT
1997,EUR,TZA,811,F_V,FRT
1998,EUR,TZA,811,F_V,FRT
1997,EUR,TZA,812,F_V,FRT
1998,EUR,TZA,812,F_V,FRT
1997,EUR,TZA,813,F_V,FRT
1998,EUR,TZA,813,F_V,FRT
1997,EUR,TZA,814,F_V,FRT
1998,EUR,TZA,814,F_V,FRT
1997,EUR,TZA,1401,F_V,VEG
1998,EUR,TZA,1401,F_V,VEG
1997,EUR,TZA,1404,F_V,VEG
1998,EUR,TZA,1404,F_V,VEG
1997,EUR,URY,401,DAIRY,FMKP
1998,EUR,URY,401,DAIRY,FMKP
1999,EUR,URY,401,DAIRY,FMKP
2000,EUR,URY,401,DAIRY,FMKP
2001,EUR,URY,401,DAIRY,FMKP
2002,EUR,URY,401,DAIRY,FMKP
2003,EUR,URY,401,DAIRY,FMKP
2004,EUR,URY,401,DAIRY,FMKP
1997,EUR,URY,402,DAIRY,FMKP
1998,EUR,URY,402,DAIRY,FMKP
1999,EUR,URY,402,DAIRY,FMKP
2000,EUR,URY,402,DAIRY,FMKP
2001,EUR,URY,402,DAIRY,FMKP
2002,EUR,URY,402,DAIRY,FMKP
2003,EUR,URY,402,DAIRY,FMKP
2004,EUR,URY,402,DAIRY,FMKP
1997,EUR,URY,403,DAIRY,DAIRY
1998,EUR,URY,403,DAIRY,DAIRY
1999,EUR,URY,403,DAIRY,DAIRY
2000,EUR,URY,403,DAIRY,DAIRY
2001,EUR,URY,403,DAIRY,DAIRY
2002,EUR,URY,403,DAIRY,DAIRY
2003,EUR,URY,403,DAIRY,DAIRY
2004,EUR,URY,403,DAIRY,DAIRY
1997,EUR,URY,404,DAIRY,DAIRY
1998,EUR,URY,404,DAIRY,DAIRY
1999,EUR,URY,404,DAIRY,DAIRY
2000,EUR,URY,404,DAIRY,DAIRY
2001,EUR,URY,404,DAIRY,DAIRY
2002,EUR,URY,404,DAIRY,DAIRY
2003,EUR,URY,404,DAIRY,DAIRY
2004,EUR,URY,404,DAIRY,DAIRY
1997,EUR,URY,405,DAIRY,DAIRY
1998,EUR,URY,405,DAIRY,DAIRY
1999,EUR,URY,405,DAIRY,DAIRY
2000,EUR,URY,405,DAIRY,DAIRY
2001,EUR,URY,405,DAIRY,DAIRY
2002,EUR,URY,405,DAIRY,DAIRY
2003,EUR,URY,405,DAIRY,DAIRY
2004,EUR,URY,405,DAIRY,DAIRY
1997,EUR,URY,406,DAIRY,CHS
1998,EUR,URY,406,DAIRY,CHS
1999,EUR,URY,406,DAIRY,CHS
2000,EUR,URY,406,DAIRY,CHS
2001,EUR,URY,406,DAIRY,CHS
2002,EUR,URY,406,DAIRY,CHS
2003,EUR,URY,406,DAIRY,CHS
2004,EUR,URY,406,DAIRY,CHS
1997,EUR,URY,407,CER,POUL
1998,EUR,URY,407,CER,POUL
1999,EUR,URY,407,CER,POUL
2000,EUR,URY,407,CER,POUL
2001,EUR,URY,407,CER,POUL
2002,EUR,URY,407,CER,POUL
2003,EUR,URY,407,CER,POUL
2004,EUR,URY,407,CER,POUL
1997,EUR,URY,408,CER,POUL
1998,EUR,URY,408,CER,POUL
1999,EUR,URY,408,CER,POUL
2000,EUR,URY,408,CER,POUL
2001,EUR,URY,408,CER,POUL
2002,EUR,URY,408,CER,POUL
2003,EUR,URY,408,CER,POUL
2004,EUR,URY,408,CER,POUL
1997,EUR,URY,409,CER,CER
1998,EUR,URY,409,CER,CER
1999,EUR,URY,409,CER,CER
2000,EUR,URY,409,CER,CER
2001,EUR,URY,409,CER,CER
2002,EUR,URY,409,CER,CER
2003,EUR,URY,409,CER,CER
2004,EUR,URY,409,CER,CER
2010,EUR,URY,409,CER,CER
2011,EUR,URY,409,CER,CER
2012,EUR,URY,409,CER,CER
2013,EUR,URY,409,CER,CER
1997,EUR,URY,410,CER,OTHAN
1998,EUR,URY,410,CER,OTHAN
1999,EUR,URY,410,CER,OTHAN
2000,EUR,URY,410,CER,OTHAN
2001,EUR,URY,410,CER,OTHAN
2002,EUR,URY,410,CER,OTHAN
2003,EUR,URY,410,CER,OTHAN
2004,EUR,URY,410,CER,OTHAN
2001,EUR,URY,501,OTHAG,OTHAN
2002,EUR,URY,501,OTHAG,OTHAN
2003,EUR,URY,501,OTHAG,OTHAN
2001,EUR,URY,502,OTHAG,OTHAN
2002,EUR,URY,502,OTHAG,OTHAN
2003,EUR,URY,502,OTHAG,OTHAN
2001,EUR,URY,504,OTHAG,OTHAN
2002,EUR,URY,504,OTHAG,OTHAN
2003,EUR,URY,504,OTHAG,OTHAN
2001,EUR,URY,505,OTHAG,OTHAN
2002,EUR,URY,505,OTHAG,OTHAN
2003,EUR,URY,505,OTHAG,OTHAN
2001,EUR,URY,506,OTHAG,OTHAN
2002,EUR,URY,506,OTHAG,OTHAN
2003,EUR,URY,506,OTHAG,OTHAN
2001,EUR,URY,507,OTHAG,OTHAN
2002,EUR,URY,507,OTHAG,OTHAN
2003,EUR,URY,507,OTHAG,OTHAN
2001,EUR,URY,508,OTHAG,OTHAN
2002,EUR,URY,508,OTHAG,OTHAN
2003,EUR,URY,508,OTHAG,OTHAN
2001,EUR,URY,510,OTHAG,OTHAN
2002,EUR,URY,510,OTHAG,OTHAN
2003,EUR,URY,510,OTHAG,OTHAN
1996,EUR,URY,511,OTHAG,OTHAN
1997,EUR,URY,511,OTHAG,OTHAN
1998,EUR,URY,511,OTHAG,OTHAN
1999,EUR,URY,511,OTHAG,OTHAN
2000,EUR,URY,511,OTHAG,OTHAN
2001,EUR,URY,511,OTHAG,OTHAN
2002,EUR,URY,511,OTHAG,OTHAN
2003,EUR,URY,511,OTHAG,OTHAN
2001,EUR,URY,601,F_V,PLANT
2002,EUR,URY,601,F_V,PLANT
2003,EUR,URY,601,F_V,PLANT
2001,EUR,URY,602,F_V,PLANT
2002,EUR,URY,602,F_V,PLANT
2003,EUR,URY,602,F_V,PLANT
2001,EUR,URY,603,F_V,PLANT
2002,EUR,URY,603,F_V,PLANT
2003,EUR,URY,603,F_V,PLANT
2001,EUR,URY,604,OTHAG,PLANT
2002,EUR,URY,604,OTHAG,PLANT
2003,EUR,URY,604,OTHAG,PLANT
1997,EUR,URY,701,F_V,VEG
1998,EUR,URY,701,F_V,VEG
1999,EUR,URY,701,F_V,VEG
2000,EUR,URY,701,F_V,VEG
2001,EUR,URY,701,F_V,VEG
2002,EUR,URY,701,F_V,VEG
2003,EUR,URY,701,F_V,VEG
2004,EUR,URY,701,F_V,VEG
2014,EUR,URY,701,F_V,VEG
2015,EUR,URY,701,F_V,VEG
2016,EUR,URY,701,F_V,VEG
1997,EUR,URY,702,F_V,VEG
1998,EUR,URY,702,F_V,VEG
1999,EUR,URY,702,F_V,VEG
2000,EUR,URY,702,F_V,VEG
2001,EUR,URY,702,F_V,VEG
2002,EUR,URY,702,F_V,VEG
2003,EUR,URY,702,F_V,VEG
2004,EUR,URY,702,F_V,VEG
2014,EUR,URY,702,F_V,VEG
2015,EUR,URY,702,F_V,VEG
2016,EUR,URY,702,F_V,VEG
1997,EUR,URY,703,F_V,VEG
1998,EUR,URY,703,F_V,VEG
1999,EUR,URY,703,F_V,VEG
2000,EUR,URY,703,F_V,VEG
2001,EUR,URY,703,F_V,VEG
2002,EUR,URY,703,F_V,VEG
2003,EUR,URY,703,F_V,VEG
2004,EUR,URY,703,F_V,VEG
2014,EUR,URY,703,F_V,VEG
2015,EUR,URY,703,F_V,VEG
2016,EUR,URY,703,F_V,VEG
1997,EUR,URY,704,F_V,VEG
1998,EUR,URY,704,F_V,VEG
1999,EUR,URY,704,F_V,VEG
2000,EUR,URY,704,F_V,VEG
2001,EUR,URY,704,F_V,VEG
2002,EUR,URY,704,F_V,VEG
2003,EUR,URY,704,F_V,VEG
2004,EUR,URY,704,F_V,VEG
2014,EUR,URY,704,F_V,VEG
2015,EUR,URY,704,F_V,VEG
2016,EUR,URY,704,F_V,VEG
1997,EUR,URY,705,F_V,VEG
1998,EUR,URY,705,F_V,VEG
1999,EUR,URY,705,F_V,VEG
2000,EUR,URY,705,F_V,VEG
2001,EUR,URY,705,F_V,VEG
2002,EUR,URY,705,F_V,VEG
2003,EUR,URY,705,F_V,VEG
2004,EUR,URY,705,F_V,VEG
2014,EUR,URY,705,F_V,VEG
2015,EUR,URY,705,F_V,VEG
2016,EUR,URY,705,F_V,VEG
1997,EUR,URY,706,F_V,VEG
1998,EUR,URY,706,F_V,VEG
1999,EUR,URY,706,F_V,VEG
2000,EUR,URY,706,F_V,VEG
2001,EUR,URY,706,F_V,VEG
2002,EUR,URY,706,F_V,VEG
2003,EUR,URY,706,F_V,VEG
2004,EUR,URY,706,F_V,VEG
2014,EUR,URY,706,F_V,VEG
2015,EUR,URY,706,F_V,VEG
2016,EUR,URY,706,F_V,VEG
1997,EUR,URY,707,F_V,VEG
1998,EUR,URY,707,F_V,VEG
1999,EUR,URY,707,F_V,VEG
2000,EUR,URY,707,F_V,VEG
2001,EUR,URY,707,F_V,VEG
2002,EUR,URY,707,F_V,VEG
2003,EUR,URY,707,F_V,VEG
2004,EUR,URY,707,F_V,VEG
2014,EUR,URY,707,F_V,VEG
2015,EUR,URY,707,F_V,VEG
2016,EUR,URY,707,F_V,VEG
1997,EUR,URY,708,F_V,VEG
1998,EUR,URY,708,F_V,VEG
1999,EUR,URY,708,F_V,VEG
2000,EUR,URY,708,F_V,VEG
2001,EUR,URY,708,F_V,VEG
2002,EUR,URY,708,F_V,VEG
2003,EUR,URY,708,F_V,VEG
2004,EUR,URY,708,F_V,VEG
2014,EUR,URY,708,F_V,VEG
2015,EUR,URY,708,F_V,VEG
2016,EUR,URY,708,F_V,VEG
1997,EUR,URY,709,F_V,VEG
1998,EUR,URY,709,F_V,VEG
1999,EUR,URY,709,F_V,VEG
2000,EUR,URY,709,F_V,VEG
2001,EUR,URY,709,F_V,VEG
2002,EUR,URY,709,F_V,VEG
2003,EUR,URY,709,F_V,VEG
2004,EUR,URY,709,F_V,VEG
2014,EUR,URY,709,F_V,VEG
2015,EUR,URY,709,F_V,VEG
2016,EUR,URY,709,F_V,VEG
1997,EUR,URY,710,F_V,VEG
1998,EUR,URY,710,F_V,VEG
1999,EUR,URY,710,F_V,VEG
2000,EUR,URY,710,F_V,VEG
2001,EUR,URY,710,F_V,VEG
2002,EUR,URY,710,F_V,VEG
2003,EUR,URY,710,F_V,VEG
2004,EUR,URY,710,F_V,VEG
2014,EUR,URY,710,F_V,VEG
2015,EUR,URY,710,F_V,VEG
2016,EUR,URY,710,F_V,VEG
1997,EUR,URY,711,F_V,VEG
1998,EUR,URY,711,F_V,VEG
1999,EUR,URY,711,F_V,VEG
2000,EUR,URY,711,F_V,VEG
2001,EUR,URY,711,F_V,VEG
2002,EUR,URY,711,F_V,VEG
2003,EUR,URY,711,F_V,VEG
2004,EUR,URY,711,F_V,VEG
2014,EUR,URY,711,F_V,VEG
2015,EUR,URY,711,F_V,VEG
2016,EUR,URY,711,F_V,VEG
1997,EUR,URY,712,F_V,VEG
1998,EUR,URY,712,F_V,VEG
1999,EUR,URY,712,F_V,VEG
2000,EUR,URY,712,F_V,VEG
2001,EUR,URY,712,F_V,VEG
2002,EUR,URY,712,F_V,VEG
2003,EUR,URY,712,F_V,VEG
2004,EUR,URY,712,F_V,VEG
2014,EUR,URY,712,F_V,VEG
2015,EUR,URY,712,F_V,VEG
2016,EUR,URY,712,F_V,VEG
1997,EUR,URY,713,F_V,VEG
1998,EUR,URY,713,F_V,VEG
1999,EUR,URY,713,F_V,VEG
2000,EUR,URY,713,F_V,VEG
2001,EUR,URY,713,F_V,VEG
2002,EUR,URY,713,F_V,VEG
2003,EUR,URY,713,F_V,VEG
2004,EUR,URY,713,F_V,VEG
2014,EUR,URY,713,F_V,VEG
2015,EUR,URY,713,F_V,VEG
2016,EUR,URY,713,F_V,VEG
1997,EUR,URY,714,F_V,VEG
1998,EUR,URY,714,F_V,VEG
1999,EUR,URY,714,F_V,VEG
2000,EUR,URY,714,F_V,VEG
2001,EUR,URY,714,F_V,VEG
2002,EUR,URY,714,F_V,VEG
2003,EUR,URY,714,F_V,VEG
2004,EUR,URY,714,F_V,VEG
2014,EUR,URY,714,F_V,VEG
2015,EUR,URY,714,F_V,VEG
2016,EUR,URY,714,F_V,VEG
2001,EUR,URY,801,F_V,FRT
2002,EUR,URY,801,F_V,FRT
2003,EUR,URY,801,F_V,FRT
2014,EUR,URY,801,F_V,FRT
2015,EUR,URY,801,F_V,FRT
2016,EUR,URY,801,F_V,FRT
2001,EUR,URY,802,F_V,FRT
2002,EUR,URY,802,F_V,FRT
2003,EUR,URY,802,F_V,FRT
2014,EUR,URY,802,F_V,FRT
2015,EUR,URY,802,F_V,FRT
2016,EUR,URY,802,F_V,FRT
2001,EUR,URY,803,F_V,FRT
2002,EUR,URY,803,F_V,FRT
2003,EUR,URY,803,F_V,FRT
2014,EUR,URY,803,F_V,FRT
2015,EUR,URY,803,F_V,FRT
2016,EUR,URY,803,F_V,FRT
2001,EUR,URY,804,F_V,FRT
2002,EUR,URY,804,F_V,FRT
2003,EUR,URY,804,F_V,FRT
2014,EUR,URY,804,F_V,FRT
2015,EUR,URY,804,F_V,FRT
2016,EUR,URY,804,F_V,FRT
1996,EUR,URY,805,F_V,FRT
1997,EUR,URY,805,F_V,FRT
1998,EUR,URY,805,F_V,FRT
2001,EUR,URY,805,F_V,FRT
2002,EUR,URY,805,F_V,FRT
2003,EUR,URY,805,F_V,FRT
2014,EUR,URY,805,F_V,FRT
2015,EUR,URY,805,F_V,FRT
2016,EUR,URY,805,F_V,FRT
2001,EUR,URY,806,F_V,FRT
2002,EUR,URY,806,F_V,FRT
2003,EUR,URY,806,F_V,FRT
2014,EUR,URY,806,F_V,FRT
2015,EUR,URY,806,F_V,FRT
2016,EUR,URY,806,F_V,FRT
2001,EUR,URY,807,F_V,FRT
2002,EUR,URY,807,F_V,FRT
2003,EUR,URY,807,F_V,FRT
2014,EUR,URY,807,F_V,FRT
2015,EUR,URY,807,F_V,FRT
2016,EUR,URY,807,F_V,FRT
2001,EUR,URY,808,F_V,FRT
2002,EUR,URY,808,F_V,FRT
2003,EUR,URY,808,F_V,FRT
2014,EUR,URY,808,F_V,FRT
2015,EUR,URY,808,F_V,FRT
2016,EUR,URY,808,F_V,FRT
2001,EUR,URY,809,F_V,FRT
2002,EUR,URY,809,F_V,FRT
2003,EUR,URY,809,F_V,FRT
2014,EUR,URY,809,F_V,FRT
2015,EUR,URY,809,F_V,FRT
2016,EUR,URY,809,F_V,FRT
2001,EUR,URY,810,F_V,FRT
2002,EUR,URY,810,F_V,FRT
2003,EUR,URY,810,F_V,FRT
2014,EUR,URY,810,F_V,FRT
2015,EUR,URY,810,F_V,FRT
2016,EUR,URY,810,F_V,FRT
2001,EUR,URY,811,F_V,FRT
2002,EUR,URY,811,F_V,FRT
2003,EUR,URY,811,F_V,FRT
2014,EUR,URY,811,F_V,FRT
2015,EUR,URY,811,F_V,FRT
2016,EUR,URY,811,F_V,FRT
2001,EUR,URY,812,F_V,FRT
2002,EUR,URY,812,F_V,FRT
2003,EUR,URY,812,F_V,FRT
2014,EUR,URY,812,F_V,FRT
2015,EUR,URY,812,F_V,FRT
2016,EUR,URY,812,F_V,FRT
2001,EUR,URY,813,F_V,FRT
2002,EUR,URY,813,F_V,FRT
2003,EUR,URY,813,F_V,FRT
2014,EUR,URY,813,F_V,FRT
2015,EUR,URY,813,F_V,FRT
2016,EUR,URY,813,F_V,FRT
2001,EUR,URY,814,F_V,FRT
2002,EUR,URY,814,F_V,FRT
2003,EUR,URY,814,F_V,FRT
2014,EUR,URY,814,F_V,FRT
2015,EUR,URY,814,F_V,FRT
2016,EUR,URY,814,F_V,FRT
2001,EUR,URY,1001,CER,CEREAL
2002,EUR,URY,1001,CER,CEREAL
2003,EUR,URY,1001,CER,CEREAL
2004,EUR,URY,1001,CER,CEREAL
2014,EUR,URY,1001,CER,CEREAL
2015,EUR,URY,1001,CER,CEREAL
2016,EUR,URY,1001,CER,CEREAL
2001,EUR,URY,1002,CER,CEREAL
2002,EUR,URY,1002,CER,CEREAL
2003,EUR,URY,1002,CER,CEREAL
2004,EUR,URY,1002,CER,CEREAL
2014,EUR,URY,1002,CER,CEREAL
2015,EUR,URY,1002,CER,CEREAL
2016,EUR,URY,1002,CER,CEREAL
2001,EUR,URY,1003,CER,CEREAL
2002,EUR,URY,1003,CER,CEREAL
2003,EUR,URY,1003,CER,CEREAL
2004,EUR,URY,1003,CER,CEREAL
2014,EUR,URY,1003,CER,CEREAL
2015,EUR,URY,1003,CER,CEREAL
2016,EUR,URY,1003,CER,CEREAL
2001,EUR,URY,1004,CER,CEREAL
2002,EUR,URY,1004,CER,CEREAL
2003,EUR,URY,1004,CER,CEREAL
2004,EUR,URY,1004,CER,CEREAL
2014,EUR,URY,1004,CER,CEREAL
2015,EUR,URY,1004,CER,CEREAL
2016,EUR,URY,1004,CER,CEREAL
2001,EUR,URY,1005,CER,CORN
2002,EUR,URY,1005,CER,CORN
2003,EUR,URY,1005,CER,CORN
2004,EUR,URY,1005,CER,CORN
2014,EUR,URY,1005,CER,CORN
2015,EUR,URY,1005,CER,CORN
2016,EUR,URY,1005,CER,CORN
2001,EUR,URY,1006,CER,RICE
2002,EUR,URY,1006,CER,RICE
2003,EUR,URY,1006,CER,RICE
2004,EUR,URY,1006,CER,RICE
2014,EUR,URY,1006,CER,RICE
2015,EUR,URY,1006,CER,RICE
2016,EUR,URY,1006,CER,RICE
2001,EUR,URY,1007,CER,CEREAL
2002,EUR,URY,1007,CER,CEREAL
2003,EUR,URY,1007,CER,CEREAL
2004,EUR,URY,1007,CER,CEREAL
2014,EUR,URY,1007,CER,CEREAL
2015,EUR,URY,1007,CER,CEREAL
2016,EUR,URY,1007,CER,CEREAL
2001,EUR,URY,1008,CER,CEREAL
2002,EUR,URY,1008,CER,CEREAL
2003,EUR,URY,1008,CER,CEREAL
2004,EUR,URY,1008,CER,CEREAL
2014,EUR,URY,1008,CER,CEREAL
2015,EUR,URY,1008,CER,CEREAL
2016,EUR,URY,1008,CER,CEREAL
1997,EUR,URY,1101,CER,CER
1998,EUR,URY,1101,CER,CER
1999,EUR,URY,1101,CER,CER
2000,EUR,URY,1101,CER,CER
2001,EUR,URY,1101,CER,CER
2002,EUR,URY,1101,CER,CER
2003,EUR,URY,1101,CER,CER
2004,EUR,URY,1101,CER,CER
1997,EUR,URY,1102,CER,CER
1998,EUR,URY,1102,CER,CER
1999,EUR,URY,1102,CER,CER
2000,EUR,URY,1102,CER,CER
2001,EUR,URY,1102,CER,CER
2002,EUR,URY,1102,CER,CER
2003,EUR,URY,1102,CER,CER
2004,EUR,URY,1102,CER,CER
1997,EUR,URY,1103,CER,CER
1998,EUR,URY,1103,CER,CER
1999,EUR,URY,1103,CER,CER
2000,EUR,URY,1103,CER,CER
2001,EUR,URY,1103,CER,CER
2002,EUR,URY,1103,CER,CER
2003,EUR,URY,1103,CER,CER
2004,EUR,URY,1103,CER,CER
1997,EUR,URY,1104,CER,CER
1998,EUR,URY,1104,CER,CER
1999,EUR,URY,1104,CER,CER
2000,EUR,URY,1104,CER,CER
2001,EUR,URY,1104,CER,CER
2002,EUR,URY,1104,CER,CER
2003,EUR,URY,1104,CER,CER
2004,EUR,URY,1104,CER,CER
1997,EUR,URY,1105,F_V,VEG
1998,EUR,URY,1105,F_V,VEG
1999,EUR,URY,1105,F_V,VEG
2000,EUR,URY,1105,F_V,VEG
2001,EUR,URY,1105,F_V,VEG
2002,EUR,URY,1105,F_V,VEG
2003,EUR,URY,1105,F_V,VEG
2004,EUR,URY,1105,F_V,VEG
1997,EUR,URY,1106,F_V,VEG
1998,EUR,URY,1106,F_V,VEG
1999,EUR,URY,1106,F_V,VEG
2000,EUR,URY,1106,F_V,VEG
2001,EUR,URY,1106,F_V,VEG
2002,EUR,URY,1106,F_V,VEG
2003,EUR,URY,1106,F_V,VEG
2004,EUR,URY,1106,F_V,VEG
1997,EUR,URY,1107,CER,CER
1998,EUR,URY,1107,CER,CER
1999,EUR,URY,1107,CER,CER
2000,EUR,URY,1107,CER,CER
2001,EUR,URY,1107,CER,CER
2002,EUR,URY,1107,CER,CER
2003,EUR,URY,1107,CER,CER
2004,EUR,URY,1107,CER,CER
1997,EUR,URY,1108,CER,CER
1998,EUR,URY,1108,CER,CER
1999,EUR,URY,1108,CER,CER
2000,EUR,URY,1108,CER,CER
2001,EUR,URY,1108,CER,CER
2002,EUR,URY,1108,CER,CER
2003,EUR,URY,1108,CER,CER
2004,EUR,URY,1108,CER,CER
1997,EUR,URY,1109,CER,CER
1998,EUR,URY,1109,CER,CER
1999,EUR,URY,1109,CER,CER
2000,EUR,URY,1109,CER,CER
2001,EUR,URY,1109,CER,CER
2002,EUR,URY,1109,CER,CER
2003,EUR,URY,1109,CER,CER
2004,EUR,URY,1109,CER,CER
2014,EUR,URY,1201,OILS,OILS
2015,EUR,URY,1201,OILS,OILS
2016,EUR,URY,1201,OILS,OILS
2014,EUR,URY,1202,OILS,OILS
2015,EUR,URY,1202,OILS,OILS
2016,EUR,URY,1202,OILS,OILS
2014,EUR,URY,1203,OILS,OILS
2015,EUR,URY,1203,OILS,OILS
2016,EUR,URY,1203,OILS,OILS
2014,EUR,URY,1204,OILS,OILS
2015,EUR,URY,1204,OILS,OILS
2016,EUR,URY,1204,OILS,OILS
2014,EUR,URY,1205,OILS,OILS
2015,EUR,URY,1205,OILS,OILS
2016,EUR,URY,1205,OILS,OILS
2014,EUR,URY,1206,OILS,OILS
2015,EUR,URY,1206,OILS,OILS
2016,EUR,URY,1206,OILS,OILS
2014,EUR,URY,1207,OILS,OILS
2015,EUR,URY,1207,OILS,OILS
2016,EUR,URY,1207,OILS,OILS
2014,EUR,URY,1208,OILS,OILS
2015,EUR,URY,1208,OILS,OILS
2016,EUR,URY,1208,OILS,OILS
2014,EUR,URY,1209,OTHAG,OTHAG
2015,EUR,URY,1209,OTHAG,OTHAG
2016,EUR,URY,1209,OTHAG,OTHAG
2014,EUR,URY,1210,OTHAG,OTHAG
2015,EUR,URY,1210,OTHAG,OTHAG
2016,EUR,URY,1210,OTHAG,OTHAG
2014,EUR,URY,1211,F_V,PLANT
2015,EUR,URY,1211,F_V,PLANT
2016,EUR,URY,1211,F_V,PLANT
2014,EUR,URY,1212,OTHAG,OTHAG
2015,EUR,URY,1212,OTHAG,OTHAG
2016,EUR,URY,1212,OTHAG,OTHAG
2014,EUR,URY,1213,OTHAG,OTHAG
2015,EUR,URY,1213,OTHAG,OTHAG
2016,EUR,URY,1213,OTHAG,OTHAG
2014,EUR,URY,1214,OTHAG,OTHAG
2015,EUR,URY,1214,OTHAG,OTHAG
2016,EUR,URY,1214,OTHAG,OTHAG
1996,EUR,URY,1516,OILS,OILS
1997,EUR,URY,1516,OILS,OILS
1998,EUR,URY,1516,OILS,OILS
1999,EUR,URY,1516,OILS,OILS
2000,EUR,URY,1516,OILS,OILS
2001,EUR,URY,1516,OILS,OILS
2001,EUR,URY,2009,B_T,JUI
2002,EUR,URY,2009,B_T,JUI
2003,EUR,URY,2009,B_T,JUI
2005,EUR,URY,2101,C_T_S,C_T_S
2006,EUR,URY,2101,C_T_S,C_T_S
2007,EUR,URY,2101,C_T_S,C_T_S
2008,EUR,URY,2101,C_T_S,C_T_S
2009,EUR,URY,2101,C_T_S,C_T_S
2010,EUR,URY,2101,C_T_S,C_T_S
2011,EUR,URY,2101,C_T_S,C_T_S
2012,EUR,URY,2101,C_T_S,C_T_S
2013,EUR,URY,2101,C_T_S,C_T_S
2014,EUR,URY,2101,C_T_S,C_T_S
2015,EUR,URY,2101,C_T_S,C_T_S
2016,EUR,URY,2101,C_T_S,C_T_S
2005,EUR,URY,2102,CER,CER
2006,EUR,URY,2102,CER,CER
2007,EUR,URY,2102,CER,CER
